353,master,38,0,0,353-38-4环境,2016-08-25_11:15:39,2.7.0,N/A,
352,master,113,0,0,352-113-48环境,2016-08-25_11:14:14,2.7.0,N/A,
351,master,train,0,0,351-小秘书环境,2016-08-25_10:58:07,2.7.0,N/A,
350,master,38,0,0,350-38-4环境,2016-08-24_19:23:56,2.7.0,N/A,
349,master,113,0,0,349-113-48环境,2016-08-24_19:22:32,2.7.0,N/A,
348,master,38,0,0,348-38-4环境,2016-08-24_17:07:12,2.7.0,N/A,
347,master,113,0,0,347-113-48环境,2016-08-24_17:05:46,2.7.0,N/A,
346,master,38,0,0,346-38-4环境,2016-08-24_14:32:53,2.7.0,N/A,
345,master,113,0,0,345-113-48环境,2016-08-24_14:31:27,2.7.0,N/A,
344,master,38,0,0,344-38-4环境,2016-08-23_17:13:17,2.7.0,N/A,
343,master,113,0,0,343-113-48环境,2016-08-23_17:11:51,2.7.0,N/A,
0,master,38-4环境,0,0,老版本兼容包,2016-08-23_17:03:50,2.6.0,heika_2.6.0_20160823_1000_heika_38.apk,
0,master,113-48环境,0,0,老版本兼容包,2016-08-23_17:02:06,2.6.0,heika_2.6.0_20160823_1000_heika_113.apk,
342,master,38,0,0,342-38-4环境,2016-08-22_19:25:07,2.7.0,N/A,
341,master,113,0,0,341-113-48环境,2016-08-22_19:23:43,2.7.0,N/A,
340,master,38,0,0,340-38-4环境,2016-08-22_12:29:07,2.7.0,N/A,
339,master,113,0,0,339-113-48环境,2016-08-22_12:23:34,2.7.0,N/A,
338,master,113,0,0,338-113-48环境,2016-08-19_19:37:12,2.7.0,N/A,
337,master,113,0,0,337-113-48环境,2016-08-19_17:47:37,2.7.0,N/A,
336,master,113,0,0,336-113-48环境,2016-08-19_14:35:53,2.7.0,N/A,
333,master,38,0,0,333-38-4环境,2016-08-08_19:00:19,2.6.0,N/A,
332,master,113,0,0,332-113-48环境,2016-08-02_16:32:10,2.6.0,N/A,
331,master,train,0,0,330-小秘书培训环境,2016-08-01_15:19:55,2.6.0,N/A,
0,master,release,0,0,360渠道包加固版,2016-07-28_18:38:01,2.6.0,heika_2.6.0_20160728_1001_360_release_2016-07-28_18-27-12.encrypted_signed_Aligned.apk,
329,master,release,0,0,329-渠道包,2016-07-28_18:27:16,2.6.0,N/A,
328,master,release,0,0,328-黑卡主站渠道包,2016-07-28_17:21:02,2.6.0,N/A,
327,master,release,0,0,327-黑卡主站渠道包,2016-07-28_16:12:38,2.6.0,N/A,
326,master,38,0,0,326-38-4环境,2016-07-27_20:09:43,2.6.0,N/A,
